"Physical Time: Physical Time (s)","Inlet1RH Monitor: Surface Average of RH","Inlet1T Monitor: Surface Average of Temperature (C)","RH1 Monitor: Sum of RH","RH10 Monitor: Sum of RH","RH2 Monitor: Sum of RH","RH3 Monitor: Sum of RH","RH4 Monitor: Sum of RH","RH5 Monitor: Sum of RH","RH6 Monitor: Sum of RH","RH7 Monitor: Sum of RH","RH8 Monitor: Sum of RH","RH9 Monitor: Sum of RH","T1 Monitor: Sum of Temperature (C)","T10 Monitor: Sum of Temperature (C)","T2 Monitor: Sum of Temperature (C)","T3 Monitor: Sum of Temperature (C)","T4 Monitor: Sum of Temperature (C)","T5 Monitor: Sum of Temperature (C)","T6 Monitor: Sum of Temperature (C)","T7 Monitor: Sum of Temperature (C)","T8 Monitor: Sum of Temperature (C)","T9 Monitor: Sum of Temperature (C)","velocity Monitor: Surface Average of Velocity: Magnitude (m/s)","wall Monitor: Surface Average of Temperature (C)"
3983400,50.4439632641352,23,46.554999788593,47.1461110165376,46.9345664568561,47.2857834076438,46.5982936477959,45.2271370776042,45.2403708752855,47.1752681451072,45.8281049397909,46.3457253404857,22.9806065746599,23.0572060561598,22.7968711622552,22.7636065753492,23.0985569983217,23.4263431214126,23.4908720308062,22.8971746229,22.9497576863316,22.7925726185155,0.5,26.8999999999999
3984000,50.4439626635932,23,46.9954402920065,47.690387731473,47.5134811216538,47.6626223105527,46.8870897589207,46.1645344673214,45.9942683130645,47.5160401166435,46.4920802361648,47.0180951697715,23.608792681388,23.4769157514131,23.420175270823,23.3824257548786,23.6984915050464,23.8908796644524,23.976429006052,23.4644580249549,23.6459527255758,23.4782051257721,0.5,26.8999999999999
3984600,50.4439625964223,23,47.2287330752468,47.7896596513085,47.6392051987607,47.6470085741878,47.1055272880857,46.6202821194474,46.3048976145897,47.5779586370506,46.4982515606952,46.8431515263292,23.852555506296,23.7014735328187,23.7119418936077,23.7044542993484,23.9153821192834,24.0635034867406,24.1842561719376,23.7413460127438,24.0427343660158,23.9310092767356,0.5,26.8999999999999
3985200,50.443962358072,23,47.4480651255188,47.93037301833,47.7797146418129,47.7344383952833,47.2753303174285,46.9184636796608,46.5279227946932,47.7058378954186,46.5560675589367,46.6988630311157,23.9127167854111,23.7638630390135,23.7994406411054,23.8108245506885,23.9808042164476,24.0981415124533,24.2396884925557,23.8263442642592,24.1952928368978,24.1518328719869,0.5,26.8999999999999
3985800,50.4439620126806,23,47.5801587327597,48.0354197691509,47.8447339299546,47.8015972090128,47.3742959502567,47.0780033008048,46.6722115554404,47.77536129627,46.5315711950609,46.574183158878,23.9251018772121,23.7751826150746,23.8333432810221,23.8466400246282,24.0002171325521,24.1013751472794,24.2463749684787,23.8582486626004,24.2797635873758,24.2693549704135,0.5,26.8999999999999
3986400,50.4439618884801,23,46.8679394482838,47.5036663533471,47.1663508551547,47.0770494463024,46.4883259595021,46.2453952001737,45.7270399584261,47.0375781043729,45.4818066960147,45.4028279784795,24.2014302981961,23.9805043614392,24.0955984703364,24.1264890830062,24.3382792921465,24.4244099481171,24.6130863924331,24.1415674432847,24.6946816861827,24.7266093438726,0.5,28.5999999999999
3987000,50.4439617414354,23,46.7305445104771,47.3804491443962,47.0134404743489,46.9067857092984,46.3198833562209,46.0433054432802,45.4442192835523,46.893055507992,45.0084259206183,44.9710585097031,24.2611427403868,24.0324203511331,24.1603873220022,24.1979762408059,24.4089504004315,24.5084567984917,24.7275990669635,24.2033687140024,24.8849921398185,24.9005631247614,0.5,28.5999999999999
3987600,50.4439615883257,23,46.7165034142474,47.3846920092466,46.9704495247451,46.8658221192613,46.2939449514758,45.9969732617777,45.4081722719767,46.847584928756,44.6940408200843,44.7356243789688,24.270776553613,24.0346819084079,24.180284181455,24.2173597170158,24.4226408463135,24.5299303759734,24.745486533662,24.2240837670406,25.0092719321111,24.9946240903196,0.5,28.5999999999999
3988200,50.4439614157452,23,46.7622423394949,47.4333468465166,46.9913434087054,46.8724112400687,46.3203885440451,45.9890753611185,45.4375283170074,46.8187398967664,44.4932750470548,44.5948461627861,24.2564458513312,24.0192301385905,24.1749123195027,24.2171112658162,24.414964927067,24.5348019283502,24.7366434922248,24.2363113202796,25.0878106746105,25.0500907125455,0.5,28.5999999999999
3988800,50.443961348267,23,46.8284702066523,47.4757901240721,47.0422407232581,46.9088733866446,46.3531923634581,45.985467922203,45.4867636091466,46.8118325360699,44.3513967849532,44.4643586050222,24.2337045414164,24.0050584002122,24.1577551404072,24.2050540078664,24.4039460466438,24.5369782538864,24.719367379714,24.2396199534653,25.1427458482224,25.1003532459569,0.5,28.5999999999999
3989400,50.4439611027345,23,46.8799623205926,47.4846146143251,47.060183017893,46.9569918631221,46.3727886301548,45.951209808859,45.5198899293929,46.8286289015388,44.1901001099233,44.328059846543,24.2157476626515,24.0022812096228,24.1517806115959,24.1883556359236,24.397242690911,24.5498072901025,24.7075498558511,24.2340086228526,25.2045199855,25.1523264414657,0.5,28.5999999999999
3990000,60.4210894550442,17,49.1967089847232,51.5259312147704,50.2007051600838,49.4911834835396,48.2897167579063,47.7376225557452,46.8888125022575,49.2994676651213,44.8355375830633,45.2288569055587,21.8076375722152,20.8751748187009,21.3423470248167,21.6484078829251,22.0338851486237,22.2878249116858,22.5783091677437,21.6714577436411,23.7408090676092,23.3292552535067,0.5,29.8999999999999
3990600,60.4210892700611,17,50.4124415484932,51.9342772731453,51.1029786611873,50.5986752521091,49.2198571369617,48.2562848983244,47.4511162933777,50.4253550157945,44.2245902663465,44.6779569032627,20.533279391064,19.9721179876226,20.295856939023,20.4892237700047,20.884079310134,21.2307180103617,21.5046847620907,20.5090401054985,22.9868889531976,22.6356314423468,0.5,29.8999999999999
3991200,60.4210893423334,17,50.8573648133352,51.9362412588518,50.9597079637257,50.6846966177242,49.4394763290845,48.302199966452,47.4898906995255,50.6907810062308,43.5376227550272,44.0884247097903,20.017045885357,19.6459433871293,19.9860355269913,20.0933212243141,20.4596771972243,20.8463091606635,21.1210455042502,20.0713513604273,22.7132737932184,22.4083345634674,0.5,29.8999999999999
3991800,60.4210893362202,17,51.036714032061,52.1029979735625,51.0420857598456,50.5886110235539,49.483198987473,48.4112550590667,47.5300275674185,50.7630952251909,43.1418491490161,43.8658234863392,19.8037051241603,19.4573602817647,19.8041063051881,19.9584399707788,20.29709715845,20.6562807155669,20.9530424146121,19.8927380839521,22.6158603844945,22.293828856992,0.5,29.8999999999999
3992400,60.4210895641181,17,51.128312565881,52.190567829258,51.0920332628464,50.4832873243845,49.5148824915242,48.5747133387608,47.524487374283,50.8431133196225,42.8891124377184,43.8012190090953,19.7091841175383,19.3726228943744,19.7221580666095,19.9198146402436,20.2243820880308,20.5362013496719,20.890439177333,19.8004911013973,22.6036174033009,22.2354624807253,0.5,29.8999999999999
3993000,60.4210894590846,17,51.1464792792165,52.1598324645883,50.997120369338,50.3320876638153,49.4759886195,48.5824277750825,47.5040064545802,50.8693506366598,42.6926204803448,43.8154752312008,19.6758065560272,19.3577117856015,19.723738714277,19.9372545795513,20.2106196561738,20.5059285495747,20.8702738276398,19.7637954931919,22.6322707627779,22.1954867942445,0.5,29.8999999999999
3993600,60.4210895101852,17,50.6149321520474,51.7495833470325,50.6120176603245,49.720355618041,48.7614714048892,47.8114329760191,46.7592736877032,50.3425291195736,42.0374792039702,43.2126320374656,19.8323144137874,19.4743018298527,19.8335203128984,20.1213091401616,20.4346817191257,20.7537725392217,21.1156950407604,19.9195660771319,22.8670094082445,22.4085983508048,0.5,30.9999999999999
3994200,60.4210894395284,17,50.5196734022058,51.6689502759682,50.6531523118296,49.5313703762834,48.5448224347246,47.3362782669088,46.5084349450968,50.2396551341964,41.5922285450487,42.8393749133531,19.8576015634731,19.494976010253,19.8151424976868,20.1770924369894,20.5019493609631,20.9111444833009,21.1983315387469,19.9473986165741,23.0341768738843,22.545155364436,0.5,30.9999999999999
3994800,60.4210893690622,17,50.5962923689583,51.683602622695,50.8885415971894,49.5556807599386,48.4966415779383,47.1391880224163,46.5538267041986,50.241749791697,41.3454041031805,42.6335362990801,19.8310177702845,19.4885515485799,19.7382272050093,20.1666982633204,20.5159768388021,20.9769433922388,21.1803461214507,19.9445189593377,23.1288463657186,22.6217809996472,0.5,30.9999999999999
3995400,60.4210894186316,17,50.6741493723914,51.6922547276482,50.9434337663858,49.5770889484553,48.5244476563433,47.2129124267304,46.6434649077202,50.3028138687703,41.2257391162664,42.5917184151018,19.8053415658985,19.4850645443245,19.7199732240032,20.158704395252,20.5058521490886,20.9506746285748,21.1481454885208,19.9239883181688,23.1752089583223,22.6367771112844,0.5,30.9999999999999
3996000,60.4210894680331,17,50.7280230592724,51.6285295997244,50.7819853975025,49.4516073847603,48.536340184851,47.4247629090525,46.6991305273962,50.3450079943034,41.1294629531617,42.6945872919514,19.7878509595334,19.504565623696,19.7707373192251,20.1992449148503,20.5015446842992,20.8775386493945,21.1283659339106,19.9100708849029,23.21321169401,22.5965502447934,0.5,30.9999999999999
3996600,60.4210894551593,17,50.6706935470388,51.525944655252,50.5438910849646,49.2324327321875,48.4167020084413,47.4868158328913,46.6357021772538,50.3153357240324,41.0073596568566,42.8813261651918,19.8059247203079,19.536417733928,19.8463266758429,20.2708973666516,20.5414057050883,20.8561412909188,21.1503508602975,19.9194174821147,23.2621241407249,22.5244956562088,0.5,30.9999999999999
3997200,43.235737540446,17,42.8294025195367,41.8853692693327,42.8201994449078,42.848275766263,40.2907760319384,40.0238148541742,38.2082833250551,42.6538185047415,38.5452014988135,37.3712113875186,19.2816328091993,18.7665058042723,18.6451651075677,18.6809612161738,20.212789066327,20.3284112299082,21.3450412877336,18.838592214284,21.1350624623555,21.3665128205088,1,31.4999999999999
3997800,43.2357200208139,17,40.0392475571518,40.2309850255503,39.9701917960721,40.0387190257122,38.7250361235638,37.3566878170587,36.5777763336767,39.7055395738351,36.961828126538,35.5375835573539,18.6804016312548,18.4211522075745,18.7086615764487,18.72690134981,19.2361533471735,19.8373247234262,20.1829086348869,18.8417664190271,20.1410325563655,20.7968396552112,1,31.4999999999999
3998400,43.2357454418401,17,38.233081997761,39.278987352715,38.6651272819203,38.8135403300485,37.6287961404068,34.9032991094563,35.5868656445024,38.8272407946557,34.6237745855683,33.8098919864581,19.069982653644,18.5997222064166,18.8982982339838,18.8476568658986,19.3198763987799,20.5540432009252,20.2283150281373,18.8271527147335,20.7424420025788,21.1290846631659,1,31.4999999999999
3999000,43.2357358863274,17,37.5791222539857,38.8554195932688,36.7151179365793,37.795856008354,37.2708986613235,34.5516502687474,35.4430908076198,38.2112911832539,33.6042563240315,33.2892809935933,19.2609160624488,18.7178324471987,19.6445495763388,19.1765229033704,19.3907856864665,20.620137590579,20.2033916168514,18.9964870536414,21.0903557013984,21.2357546203916,1,31.4999999999999
3999600,43.2357432920577,17,36.6223762051688,38.3460145886448,36.2153874906621,36.9105468258933,36.7240666212758,33.9018437347025,34.7182825159373,37.5495862610548,33.8308221701381,32.4589590738061,19.65455942287,18.9135764223178,19.8354703673097,19.5298762160337,19.6086139683391,20.9037727475748,20.5163927177592,19.2521792745422,20.9415808043581,21.6156286169389,1,31.4999999999999
4000200,43.2357408042618,17,36.3281625378028,37.7705076893404,36.2673042904794,36.7525747357621,36.551906660837,34.1025639851397,34.4973680299514,37.1448054593997,34.6587512833946,31.226964258089,19.7780518407716,19.151502160242,19.8048941703318,19.5908887455286,19.6787147485983,20.8009240919212,20.6138201343711,19.4197909540573,20.5386318791627,22.2415310221134,1,31.4999999999999
4000800,43.2357417468329,17,36.442159804101,37.768644325785,37.0341363391684,37.4387721530202,36.5106362074035,34.6841558861699,34.574363693449,37.2127930270793,35.0875839731202,32.9975754290186,19.7253727599586,19.1505988700019,19.465997769103,19.2913986381289,19.6949961030436,20.5242925798162,20.5756087726593,19.388603725064,20.3370417774624,21.3352836139393,1,30.7
4001400,43.2357394616741,17,36.7988081725279,37.688132029534,37.3793591425672,37.5575230793246,36.524817936788,35.3098221216084,34.9284741959976,37.2769758477856,35.197302766638,35.094304890034,19.5679163522455,19.184278787551,19.3162964424964,19.2399753481372,19.688174409068,20.2341558811817,20.4098487750265,19.3603497707519,20.2857994325141,20.3332035133326,1,30.7
4002000,43.2357363737937,17,36.838335824403,37.4274228740546,37.7016101014526,37.4825317566144,36.3190202537946,35.4197576825703,35.0302604357713,37.2628534227173,35.0455044132631,35.700258390403,19.5504657157999,19.295517490426,19.17837584033,19.2718881634376,19.7790413488579,20.1837023487136,20.3625625908371,19.3662820468737,20.3555372030855,20.05618697617,1,30.7
4002600,43.2357342408007,17,36.779020982496,37.2651594567689,37.8207524628956,37.3651899864022,36.0953321084648,35.2791058164915,34.8989757191,37.1345924950168,34.5134262517095,35.3929751275484,19.5763441838114,19.3652476710312,19.1277409357922,19.3221861363492,19.878594695316,20.2479888236965,20.4233121457647,19.4216398904953,20.6033520947762,20.1958332258537,1,30.7
4003200,43.2357323315009,17,36.772149737195,37.3545087392444,37.7731283977583,37.2723902978479,35.9187511353326,35.275163520316,34.803751022865,36.9258141579697,33.9958051518226,34.6759964895127,19.579338099858,19.3267743544948,19.1479366128881,19.3621149209507,19.9576943689338,20.249782478241,20.4675565158507,19.5122640596268,20.8486315386465,20.5271210575024,1,30.7
4003800,43.2357326117497,17,36.782979811888,37.6072696103326,37.5768655251198,37.1401396973767,35.9003215944528,35.4992165235451,34.7876319245572,36.7134903870635,33.6403296571398,33.6829780140792,19.5745960984776,19.2185241622676,19.2314985304585,19.4192207402144,19.9659726711084,20.147418004189,20.4750576372215,19.6050276090099,21.0195314413942,20.9989090248231,1,30.7
4004400,58.4432906119539,18,46.8714326293662,48.6678344339183,47.6026682479627,46.9592107376458,45.9801259470346,45.5603035142236,44.452920535676,46.71203864162,41.4889866612651,41.7503304804903,20.0386103518888,19.7435797658932,19.8914457086519,20.029056789538,20.3968876009361,20.5157204444046,20.8899996747587,20.1751042400554,21.54140780824,21.7162893075996,1,30.3
4005000,58.4432912534224,18,49.6095886141868,51.0586738380069,49.5284381974679,49.2150696172683,48.7039226575375,48.5303530027108,47.1566641298079,49.3321631727916,44.3818973928231,44.6823864630726,20.2374113608274,19.857033515007,20.2458098775567,20.3359861339846,20.5521952303124,20.6057825894555,21.0622067080338,20.3479559690925,21.8554161583847,21.8736644248978,1,30.3
4005600,58.4432925553418,18,50.196396167122,51.6462069986196,49.7639307889755,49.6612973937877,49.3818490862956,49.2617286582414,47.7656316253318,50.2213763335546,44.869042532103,45.6936860022946,20.3292523775609,19.891882994234,20.4609633748172,20.4927853761803,20.6005938504434,20.6400104094278,21.1376301084902,20.3299412955531,22.0991469686494,21.8450513145894,1,30.3
4006200,58.4432919297503,18,50.442683739669,51.8927762649333,50.1858588735966,49.8001653698898,49.6531637602965,49.5410153293259,48.0627762281241,50.5224981657656,44.9990222257897,46.065759938986,20.3296090101371,19.8769779669788,20.4109476343452,20.5348586083122,20.5873311540069,20.6240910649777,21.1152586232145,20.3066870280905,22.1745450398392,21.8027792447682,1,30.3
4006800,58.4432917266534,18,50.6071703289521,52.0160880895323,50.9213090244398,50.124990110995,49.7234491587884,49.4977019824806,48.2358880273982,50.6112851563122,45.1961997587975,46.0877009325749,20.2997932548051,19.857350860343,20.1999393772031,20.4543236692343,20.5857786473291,20.6594510603139,21.0789323587924,20.2990989146934,22.1378287569949,21.8205006124464,1,30.3
4007400,58.4432903752839,18,50.8379360983581,52.1050788992755,51.8183695349265,50.7140816108733,49.7941738506516,49.4935074678674,48.4346053974354,50.6672976833166,45.6127802388951,45.9344181422786,20.2326845148317,19.8353952680434,19.9244202924413,20.2721035017769,20.568760902576,20.6669170608783,21.0182720561564,20.2871343628527,21.9972089593589,21.8824755146746,1,30.3
4008000,58.4432898960297,18,50.8486401073283,52.041649390566,52.2860571051978,51.1365036297458,49.627501717441,49.3411688904079,48.3431981947593,50.59453583631,45.7457182311806,45.4027478948558,20.23103248775,19.8566175230602,19.7811409766266,20.1398008357034,20.6247657919212,20.7186304491041,21.0507130683791,20.3120780064795,21.9522057685217,22.0755493434242,1,30.7
4008600,58.4432894562816,18,50.9063740852499,52.0307297035795,52.5079715091141,51.5296517991705,49.6318838510814,49.3949992314463,48.291047109853,50.7523408925518,45.8241512370042,44.8907392894287,20.2131492501502,19.8604275324032,19.7132941451591,20.0165495450588,20.6237647131335,20.7013801142169,21.0687335796322,20.2621555934568,21.9248522629028,22.2623864473675,1,30.7
4009200,58.44328921891,18,50.9566082773361,51.9541798434706,52.5037931041646,51.4851717475441,49.7320236128041,49.5405884830572,48.3099778338771,50.8754255356179,45.5948307971255,44.325471917113,20.1973208902585,19.8842735488643,19.7146707928613,20.0306014411728,20.5911824962206,20.6537368640557,21.0624709326168,20.2231003544652,22.0072608740581,22.4709318939513,1,30.7
4009800,58.4432898358068,18,51.0446337975117,51.8820279648718,52.2585770586634,51.0759090164926,49.8818592225736,49.6701615428387,48.4073506074701,50.9499952807452,45.107349459324,44.1506142950955,20.1694490736476,19.9067120216184,19.7901156468016,20.1595497314059,20.5424345609058,20.6113929700994,21.0297327976811,20.1994493600672,22.1836501583869,22.5360488020023,1,30.7
